timestamp,ax,ay,az,label
17971,-6.91,-1.14,6.81,Err1
17994,-6.96,-1.24,6.72,Err1
18017,-7.02,-1.45,6.79,Err1
18040,-7.0,-1.42,6.85,Err1
18063,-6.85,-1.41,6.95,Err1
18086,-6.96,-1.18,6.75,Err1
18109,-6.89,-1.19,6.79,Err1
18132,-6.88,-1.16,6.86,Err1
18155,-6.91,-1.15,6.96,Err1
18178,-6.86,-1.42,6.94,Err1
18201,-6.89,-1.58,6.9,Err1
18224,-6.84,-1.46,6.82,Err1
18247,-6.93,-1.05,6.85,Err1
18270,-7.06,-0.71,6.85,Err1
18293,-7.0,-0.71,6.8,Err1
18316,-6.97,-0.87,6.89,Err1
18339,-6.85,-1.05,6.91,Err1
18362,-6.91,-1.13,6.8,Err1
18385,-6.93,-1.06,6.87,Err1
18408,-6.96,-1.01,6.75,Err1
18431,-7.08,-0.98,6.74,Err1
18454,-7.02,-1.12,6.86,Err1
18477,-6.93,-1.43,6.74,Err1
18500,-7.13,-1.56,6.7,Err1
18523,-7.15,-1.62,6.63,Err1
18546,-7.18,-1.43,6.56,Err1
18569,-7.17,-1.23,6.62,Err1
18592,-7.35,-0.85,6.66,Err1
18615,-6.98,-0.75,6.81,Err1
18638,-7.29,-0.68,6.41,Err1
18661,-8.21,-1.01,5.53,Err1
18684,-7.89,-1.18,5.56,Err1
18707,-8.98,-1.7,3.76,Err1
18730,-8.31,-2.27,4.83,Err1
18753,-9.45,-3.13,3.37,Err1
18776,-7.33,-2.3,4.61,Err1
18799,-7.52,0.67,6.08,Err1
18822,-5.44,-0.57,6.91,Err1
18845,-7.24,-0.26,6.11,Err1
18868,-8.69,1.01,4.13,Err1
18891,-7.72,-0.57,5.6,Err1
18914,-6.63,-0.59,7.09,Err1
18937,-7.3,-0.18,6.31,Err1
18960,-8.49,-1.53,4.91,Err1
18983,-8.33,-2.24,5.83,Err1
19006,-9.14,-1.81,3.95,Err1
19029,-8.29,-4.29,4.12,Err1
19052,-4.48,-6.82,8.43,Err1
19075,-8.74,-9.21,3.84,Err1
19098,-1.68,-9.54,9.73,Err1
19121,-12.92,-0.62,-1.3,Err1
19144,-9.69,-1.65,2.22,Err1
19167,-6.52,-8.16,3.94,Err1
19190,-5.35,-8.26,4.1,Err1
19213,-6.65,-6.45,5.81,Err1
19236,-7.21,-3.93,3.57,Err1
19259,-7.59,-2.08,4.81,Err1
19282,-7.38,-0.23,5.24,Err1
19305,-9.02,3.56,3.97,Err1
19328,-11.46,6.33,1.81,Err1
19351,-11.24,6.29,2.2,Err1
19374,-8.89,3.46,4.01,Err1
19397,-8.09,-0.36,4.54,Err1
19420,-7.53,-1.42,5.08,Err1
19443,-7.74,-1.63,4.87,Err1
19466,-8.21,-0.46,4.56,Err1
19489,-8.52,-0.12,4.16,Err1
19512,-9.23,-0.8,2.89,Err1
19535,-8.86,-1.35,2.95,Err1
19558,-8.25,-2.29,3.22,Err1
19581,-7.39,-3.89,3.76,Err1
19604,-6.86,-5.72,4.11,Err1
19627,-7.23,-6.48,3.78,Err1
19650,-7.18,-6.47,3.56,Err1
19673,-7.26,-6.03,3.58,Err1
19697,-6.83,-6.39,3.92,Err1
19719,-7.59,-6.64,3.01,Err1
19742,-7.46,-6.53,3.17,Err1
19765,-7.24,-6.02,3.62,Err1
19788,-7.16,-6.09,3.71,Err1
19811,-7.27,-6.01,3.47,Err1
19834,-7.45,-5.81,3.34,Err1
19857,-7.52,-5.7,3.27,Err1
19880,-7.62,-6.03,3.18,Err1
19903,-7.49,-6.11,3.26,Err1
19926,-7.43,-6.2,3.44,Err1
19949,-7.56,-7.12,3.22,Err1
19972,-7.23,-7.85,3.17,Err1
19995,-6.79,-8.18,3.45,Err1
20018,-7.24,-8.37,2.82,Err1
20041,-6.46,-7.84,3.56,Err1
20064,-6.61,-8.16,2.86,Err1
20087,-5.71,-7.5,3.66,Err1
20110,-4.2,-4.01,5.18,Err1
20133,-3.92,-4.26,4.82,Err1
20156,-3.58,-2.41,4.1,Err1
20179,-4.88,1.17,2.7,Err1
20202,-3.15,4.56,3.95,Err1
20225,-3.67,8.43,3.65,Err1
20248,-4.06,8.66,4.0,Err1
20271,-2.43,8.38,5.39,Err1
20294,-1.97,8.61,5.6,Err1
20317,-2.37,9.03,5.11,Err1
20340,-1.9,11.11,5.39,Err1
20363,-1.58,10.75,5.73,Err1
20386,-2.29,10.02,5.03,Err1
20409,-1.85,9.33,4.83,Err1
20432,-1.99,9.17,4.6,Err1
20455,-1.09,8.35,4.92,Err1
20478,-1.02,8.21,4.24,Err1
20501,-0.28,8.82,4.63,Err1
20524,-0.11,10.57,4.18,Err1
20547,0.33,11.2,3.9,Err1
20570,0.39,10.6,4.09,Err1
20593,-1.5,19.61,12.0,Err1
20616,-1.9,1.98,5.16,Err1
20639,-0.86,11.07,4.46,Err1
20662,2.11,15.52,3.75,Err1
20685,2.43,19.61,5.13,Err1
20708,3.18,19.61,4.21,Err1
20731,3.69,17.94,3.39,Err1
20754,7.26,13.22,6.18,Err1
20777,2.78,10.76,3.39,Err1
20800,2.24,9.07,3.1,Err1
20823,-1.61,9.0,0.54,Err1
20846,0.85,7.57,3.61,Err1
20869,0.15,3.82,2.93,Err1
20892,0.95,1.58,4.89,Err1
20915,-2.38,1.29,2.01,Err1
20938,-3.67,0.29,1.0,Err1
20961,-1.47,0.49,3.95,Err1
20984,-2.48,-1.72,2.83,Err1
21007,-2.14,-2.52,1.83,Err1
21030,-2.01,-3.06,1.41,Err1
21053,-0.33,-3.43,1.27,Err1
21076,0.95,-5.71,1.32,Err1
21099,2.18,-8.49,0.48,Err1
21122,3.2,-10.95,-0.62,Err1
21145,4.94,-16.7,-0.27,Err1
21168,4.25,-19.61,-1.35,Err1
21191,4.09,-19.61,-1.37,Err1
21214,3.76,-19.61,0.66,Err1
21237,2.58,-18.7,0.57,Err1
21260,1.21,-13.36,1.7,Err1
21283,-0.33,-8.41,2.41,Err1
21306,-1.68,-6.17,2.77,Err1
21329,-0.92,-7.93,3.78,Err1
21352,1.02,-14.06,3.45,Err1
21375,2.94,-19.61,2.05,Err1
21398,3.45,-19.61,1.12,Err1
21421,3.2,-17.47,0.56,Err1
21444,2.92,-13.23,-0.54,Err1
21467,2.53,-7.02,-0.2,Err1
21490,1.24,-2.65,0.44,Err1
21513,-0.23,-0.06,1.25,Err1
21536,-1.92,2.32,1.9,Err1
21559,-2.37,2.14,2.97,Err1
21582,-3.48,3.34,0.76,Err1
21605,-1.51,3.61,3.19,Err1
21628,-0.7,2.11,4.47,Err1
21651,0.41,3.41,3.22,Err1
21674,0.62,6.96,2.02,Err1
21697,-0.14,10.52,0.52,Err1
21720,-0.63,15.3,1.53,Err1
21743,-1.58,15.54,1.68,Err1
21766,0.1,15.29,1.66,Err1
21789,-0.24,15.45,2.94,Err1
21812,0.15,18.16,2.54,Err1
21835,0.42,18.54,3.81,Err1
21858,2.17,19.61,5.86,Err1
21881,-1.47,14.46,1.89,Err1
21904,-0.47,10.25,3.81,Err1
21927,-0.34,10.0,4.61,Err1
21950,-0.12,11.06,4.53,Err1
21973,-0.49,13.12,4.13,Err1
21996,0.32,15.89,5.07,Err1
22019,0.49,16.91,4.45,Err1
22042,-0.05,16.57,3.25,Err1
22065,0.13,14.18,2.84,Err1
22088,0.94,10.56,3.5,Err1
22111,1.18,7.4,4.02,Err1
22134,0.32,5.36,3.81,Err1
22157,-0.75,3.95,3.31,Err1
22180,-2.22,3.58,2.58,Err1
22203,-1.98,3.6,3.77,Err1
22226,-1.94,2.14,2.2,Err1
22249,-2.14,-0.6,2.23,Err1
22272,-3.32,-3.03,2.09,Err1
22295,-0.82,-3.81,1.67,Err1
22318,-1.04,-4.35,0.74,Err1
22341,-0.23,-4.01,1.4,Err1
22364,0.66,-6.11,0.2,Err1
22387,1.03,-8.64,-1.09,Err1
22410,1.47,-12.45,-2.89,Err1
22433,1.7,-16.27,-3.12,Err1
22456,2.74,-19.61,-3.7,Err1
22479,2.73,-19.61,-2.64,Err1
22502,2.39,-19.61,-1.06,Err1
22525,1.46,-16.88,-0.23,Err1
22548,1.5,-12.29,1.5,Err1
22571,0.47,-9.53,2.34,Err1
22594,0.03,-10.45,1.94,Err1
22617,0.55,-14.75,0.45,Err1
22640,1.83,-19.61,-0.54,Err1
22663,3.85,-19.61,-0.94,Err1
22686,4.07,-18.7,-1.01,Err1
22709,3.42,-14.66,-1.28,Err1
22732,2.43,-11.22,-2.04,Err1
22755,2.03,-5.52,0.74,Err1
22778,0.04,-0.92,1.11,Err1
22801,-2.09,-0.04,3.01,Err1
22824,-2.5,-0.87,2.97,Err1
22847,-3.12,0.24,3.09,Err1
22870,-2.48,-0.14,5.54,Err1
22893,-3.05,-0.37,4.36,Err1
22916,-2.79,1.15,3.99,Err1
22939,-2.5,3.46,4.36,Err1
22962,-2.2,4.63,4.98,Err1
22985,-1.65,4.3,4.81,Err1
23008,-1.14,5.46,4.39,Err1
23031,-0.99,7.97,3.88,Err1
23054,-1.02,9.94,3.81,Err1
23077,-1.49,12.68,2.88,Err1
23100,-1.5,13.92,4.27,Err1
23123,-1.31,13.5,3.63,Err1
23146,-1.09,12.96,4.53,Err1
23169,-0.05,11.83,5.36,Err1
23192,0.28,11.68,5.17,Err1
23215,-0.17,12.08,4.71,Err1
23238,0.45,11.77,5.09,Err1
23261,-0.37,10.75,4.77,Err1
23284,1.44,9.28,5.78,Err1
23307,0.68,9.28,5.21,Err1
23330,0.69,11.84,5.34,Err1
23353,1.81,16.84,5.88,Err1
23376,1.6,18.58,5.12,Err1
23399,2.39,17.54,4.78,Err1
23422,1.94,16.07,4.33,Err1
23445,3.82,13.92,5.59,Err1
23468,3.21,10.82,5.13,Err1
23491,1.97,10.09,4.31,Err1
23514,1.76,9.35,4.13,Err1
23537,-0.24,8.35,2.72,Err1
23560,-0.27,6.22,2.66,Err1
23583,0.26,3.9,3.59,Err1
23606,-1.02,2.14,2.82,Err1
23629,-1.97,0.7,1.05,Err1
23652,-1.44,0.3,2.69,Err1
23675,-1.34,-0.07,2.64,Err1
23698,0.23,0.56,1.41,Err1
23721,1.64,-0.05,0.58,Err1
23744,2.75,-1.34,-2.14,Err1
23767,3.68,-5.2,-4.41,Err1
23790,5.28,-12.51,-6.9,Err1
23813,6.31,-19.61,-8.54,Err1
23836,3.08,-19.61,-9.3,Err1
23859,2.81,-19.61,-10.76,Err1
23882,2.56,-19.61,-4.47,Err1
23905,0.55,-11.44,0.74,Err1
23928,0.06,-6.05,3.62,Err1
23951,-0.57,-5.15,3.29,Err1
23974,-1.0,-9.45,1.63,Err1
23997,0.06,-15.83,0.03,Err1
24020,1.13,-18.34,-0.34,Err1
24043,2.86,-17.42,1.08,Err1
24066,2.81,-14.23,1.72,Err1
24089,1.11,-13.18,0.54,Err1
24112,0.69,-12.03,-0.35,Err1
24135,0.54,-9.75,0.2,Err1
24158,0.4,-6.27,1.31,Err1
24181,-0.09,-4.63,1.7,Err1
24204,-0.93,-1.72,2.67,Err1
24227,-1.53,-1.95,2.82,Err1
24250,-2.53,-2.14,3.14,Err1
24273,-1.37,-2.66,3.16,Err1
24296,-1.03,-2.16,1.23,Err1
24319,1.45,1.67,3.17,Err1
24342,0.47,5.27,-0.18,Err1
24365,0.76,8.85,1.24,Err1
