timestamp,ax,ay,az,label
56221,19.61,-11.88,19.61,Correct
56244,1.0,2.79,14.41,Correct
56267,-1.21,-3.19,15.05,Correct
56290,1.32,-2.04,11.07,Correct
56313,-1.58,-4.76,10.43,Correct
56336,-0.22,-2.48,9.57,Correct
56359,-1.04,-1.17,10.91,Correct
56382,-2.01,-1.28,8.91,Correct
56405,-0.9,-2.23,9.93,Correct
56428,-1.14,-3.22,9.68,Correct
56451,-1.16,-2.49,9.69,Correct
56474,-0.96,-1.61,10.0,Correct
56497,-1.07,-1.51,9.96,Correct
56520,-0.57,-1.77,10.42,Correct
56543,-1.36,-1.58,9.87,Correct
56566,-0.84,-1.38,9.91,Correct
56589,-1.29,-2.32,9.8,Correct
56612,-0.97,-1.85,10.37,Correct
56635,-0.74,-1.28,10.5,Correct
56658,-0.17,-0.67,11.25,Correct
56681,-0.49,-1.48,11.06,Correct
56704,-0.26,-2.38,10.62,Correct
56727,-0.75,-1.69,11.14,Correct
56750,-1.04,-0.66,11.11,Correct
56773,-0.67,0.02,11.38,Correct
56796,-0.16,0.51,12.03,Correct
56819,-1.34,0.79,11.64,Correct
56842,1.77,1.24,17.04,Correct
56865,8.63,2.22,19.61,Correct
56888,16.24,7.53,-0.18,Correct
56911,-16.36,-1.02,-18.21,Correct
56934,-4.88,-13.47,9.0,Correct
56957,0.49,-3.66,-1.14,Correct
56980,-16.74,-8.06,-2.7,Correct
57003,-19.61,0.47,-0.59,Correct
57026,-6.2,2.48,3.14,Correct
57049,-10.85,-4.24,1.39,Correct
57072,-7.93,-6.48,1.11,Correct
57095,-8.46,-5.82,2.18,Correct
57118,-11.1,-1.39,0.44,Correct
57141,-8.88,-1.1,2.64,Correct
57164,-10.22,-2.58,-0.36,Correct
57187,-8.58,-2.38,1.77,Correct
57210,-9.4,-3.45,1.22,Correct
57233,-8.14,-3.47,1.08,Correct
57256,-10.47,-3.22,-0.5,Correct
57279,-8.77,-3.72,-0.19,Correct
57302,-9.19,-3.66,-0.32,Correct
57325,-9.82,-3.74,-0.36,Correct
57348,-9.31,-3.5,-0.02,Correct
57371,-9.13,-4.46,-0.27,Correct
57394,-9.75,-3.66,-0.93,Correct
57417,-9.59,-2.54,-0.79,Correct
57440,-7.55,-2.69,1.04,Correct
57463,-9.83,-2.89,-0.3,Correct
57486,-9.59,-2.15,0.19,Correct
57509,-9.85,-1.12,0.03,Correct
57532,-9.54,-0.59,0.53,Correct
57555,-9.11,-1.59,1.86,Correct
57578,-10.52,-1.57,-0.04,Correct
57601,-10.74,-0.18,-0.86,Correct
57624,-12.38,-0.41,-2.95,Correct
57647,-13.72,0.74,-4.66,Correct
57670,-3.88,-1.8,6.25,Correct
57693,-13.46,0.01,-1.55,Correct
57716,-9.7,3.24,2.21,Correct
57739,-12.0,5.11,1.77,Correct
57762,-11.16,2.27,-1.47,Correct
57785,-13.34,0.03,-4.72,Correct
57808,-0.43,-1.48,1.63,Correct
57831,5.69,-3.83,1.58,Correct
57854,2.78,-7.73,-3.86,Correct
57877,12.72,-7.25,19.61,Correct
57900,7.64,-1.81,19.61,Correct
57923,-2.18,-1.58,13.71,Correct
57946,1.75,-1.38,12.33,Correct
57969,-1.24,-3.02,10.52,Correct
57992,-0.77,-2.88,9.97,Correct
58015,-0.87,-1.02,10.09,Correct
58038,-0.79,-1.82,10.03,Correct
58061,-1.3,-2.5,9.35,Correct
58084,-0.56,-3.08,10.56,Correct
58107,-0.8,-2.03,10.65,Correct
58130,-0.52,-1.27,10.66,Correct
58153,-0.57,-2.04,10.31,Correct
58176,-0.55,-1.21,10.69,Correct
58199,0.44,0.75,12.02,Correct
58222,1.96,-0.3,13.66,Correct
58245,-2.05,-3.25,8.7,Correct
58268,-2.77,-1.39,7.8,Correct
58291,-0.93,0.14,11.36,Correct
58314,-1.3,0.19,10.85,Correct
58337,-2.67,-0.7,9.33,Correct
58360,-2.49,-1.53,9.51,Correct
58383,-2.09,-1.9,9.54,Correct
58406,-2.36,-1.98,9.85,Correct
58429,-1.91,-3.2,10.58,Correct
58452,-0.65,-3.28,11.91,Correct
58475,3.47,-3.67,17.42,Correct
58498,6.42,-2.95,8.5,Correct
