timestamp,ax,ay,az,label
181671,-0.16,17.94,1.75,Err1
181694,1.34,19.61,2.24,Err1
181717,1.23,19.61,3.23,Err1
181740,0.34,17.2,3.37,Err1
181763,-0.89,13.35,3.17,Err1
181786,-0.22,10.98,3.36,Err1
181809,-0.03,10.08,4.26,Err1
181832,0.11,11.09,4.47,Err1
181855,0.1,12.86,4.45,Err1
181878,-0.41,15.22,4.13,Err1
181901,0.11,16.26,3.67,Err1
181924,-0.62,16.12,2.91,Err1
181947,-0.09,14.35,2.64,Err1
181970,-0.23,11.94,2.21,Err1
181993,0.26,8.99,2.68,Err1
182016,0.22,5.92,3.15,Err1
182039,-0.44,3.73,3.07,Err1
182062,-1.28,1.7,3.39,Err1
182085,-2.53,2.74,2.66,Err1
182108,-1.42,2.0,3.03,Err1
182131,-2.17,0.0,2.9,Err1
182154,-2.9,-0.6,1.49,Err1
182177,-1.1,-0.95,2.23,Err1
182200,-0.09,-3.13,1.39,Err1
182223,0.51,-3.87,-0.35,Err1
182246,1.11,-5.34,-1.42,Err1
182269,2.53,-8.16,-1.71,Err1
182292,4.02,-12.83,-2.85,Err1
182315,3.87,-19.61,-4.59,Err1
182338,3.67,-19.61,-4.88,Err1
182361,3.96,-19.61,-4.81,Err1
182384,1.5,-19.61,-3.73,Err1
182407,0.38,-15.64,-0.61,Err1
182430,1.5,-11.36,2.14,Err1
182453,1.35,-12.08,1.83,Err1
182476,1.58,-14.94,0.86,Err1
182499,1.03,-15.54,0.05,Err1
182522,2.07,-13.85,0.83,Err1
182545,1.41,-12.04,0.97,Err1
182568,1.01,-10.69,0.59,Err1
182591,-0.06,-8.87,0.85,Err1
182614,-0.26,-5.6,1.78,Err1
182637,-0.9,-3.88,2.88,Err1
182660,-1.99,-3.54,1.9,Err1
182683,-1.7,-4.7,2.78,Err1
182706,-1.05,-5.3,3.29,Err1
182729,-0.42,-2.17,2.9,Err1
182752,-0.29,1.28,1.05,Err1
182775,-0.36,4.05,2.17,Err1
182798,0.0,6.45,1.5,Err1
182821,0.28,7.76,1.37,Err1
182844,1.4,9.56,2.22,Err1
182867,0.69,10.71,1.0,Err1
182890,1.15,12.4,1.29,Err1
182913,0.98,15.24,0.75,Err1
182936,1.01,16.9,1.24,Err1
182959,1.64,19.15,2.15,Err1
182982,4.37,19.61,4.64,Err1
183005,2.28,18.84,-7.21,Err1
183028,2.75,17.0,10.86,Err1
183051,-1.15,9.33,1.37,Err1
183074,0.33,8.33,4.35,Err1
183097,-0.24,8.16,4.81,Err1
183120,1.19,9.81,4.58,Err1
183143,0.21,12.28,5.1,Err1
183166,0.28,14.39,4.39,Err1
183189,0.07,15.63,4.42,Err1
183212,0.26,15.92,3.98,Err1
183235,0.12,14.42,3.48,Err1
183258,0.04,11.77,3.39,Err1
183281,0.21,9.2,3.99,Err1
183304,-0.11,7.07,3.99,Err1
183327,-0.96,6.02,4.03,Err1
183350,-1.56,5.04,4.06,Err1
183373,-1.76,4.64,4.26,Err1
183396,-1.67,4.18,4.59,Err1
183419,-2.09,3.38,4.02,Err1
183442,-2.69,3.24,2.05,Err1
183465,-2.41,2.86,2.83,Err1
183488,0.2,2.68,3.49,Err1
183511,1.16,2.83,1.17,Err1
183534,3.91,0.27,-0.3,Err1
183557,4.28,-0.81,-4.22,Err1
183580,4.21,-5.1,-8.17,Err1
183603,6.88,-14.67,-6.91,Err1
183626,6.28,-19.61,-8.71,Err1
183649,7.43,-19.61,-10.57,Err1
183672,0.96,-19.61,-13.5,Err1
183695,3.39,-12.82,-1.19,Err1
183718,-0.56,-4.33,4.36,Err1
183741,0.82,-3.58,4.5,Err1
183764,1.5,-11.51,2.26,Err1
183787,2.32,-19.61,-1.87,Err1
183810,1.31,-19.61,-3.11,Err1
183833,2.8,-17.07,-1.01,Err1
183856,1.64,-11.48,-0.9,Err1
183879,0.05,-7.93,-0.14,Err1
183902,-0.62,-5.47,0.69,Err1
183925,-0.65,-3.33,2.45,Err1
183948,-1.61,-2.35,3.94,Err1
183971,-2.02,-2.93,3.78,Err1
183994,-3.5,-3.8,2.78,Err1
184017,-3.6,-4.18,2.93,Err1
184040,-3.28,-0.12,3.15,Err1
184063,-3.17,2.74,3.72,Err1
184086,-3.11,3.39,4.25,Err1
184109,-4.04,4.26,3.62,Err1
184132,-3.6,6.35,4.17,Err1
184155,-3.42,7.29,4.25,Err1
184178,-3.78,6.61,3.77,Err1
184201,-4.06,6.07,2.89,Err1
184224,-3.42,7.07,3.21,Err1
184247,-2.98,9.62,2.63,Err1
184270,-2.74,10.49,2.46,Err1
184293,-2.27,10.28,2.75,Err1
184316,-1.88,9.59,2.89,Err1
184339,-0.48,10.9,2.86,Err1
184362,-1.27,13.7,2.48,Err1
184385,-0.06,17.4,2.07,Err1
184408,-0.96,17.69,2.38,Err1
184431,-0.49,15.55,2.69,Err1
184454,-0.49,12.85,3.59,Err1
184477,-0.46,11.95,3.63,Err1
184500,-0.49,12.35,3.94,Err1
184523,0.33,13.17,4.22,Err1
184546,0.19,14.0,4.37,Err1
184569,0.27,13.98,4.02,Err1
184592,0.46,13.93,3.87,Err1
184615,-0.22,13.3,3.62,Err1
184638,-0.05,11.62,3.52,Err1
184661,-0.54,9.43,3.75,Err1
184684,-0.81,7.58,3.86,Err1
184707,-1.53,5.88,4.11,Err1
184730,-2.19,4.8,4.2,Err1
184753,-2.56,3.89,4.62,Err1
184776,-2.91,2.92,4.8,Err1
184799,-3.22,2.45,4.98,Err1
184822,-3.4,1.6,4.45,Err1
184845,-3.71,0.68,4.15,Err1
184868,-4.46,-0.25,3.34,Err1
184891,-3.54,-0.99,4.34,Err1
184914,-2.37,-1.02,4.53,Err1
184937,-2.51,-0.99,3.31,Err1
184960,-1.16,-1.07,2.77,Err1
184983,0.13,-3.73,1.53,Err1
185006,1.23,-6.1,-0.2,Err1
185029,1.46,-7.79,-1.58,Err1
185052,2.41,-11.24,-2.98,Err1
185075,3.39,-16.95,-3.3,Err1
185098,3.22,-19.61,-4.81,Err1
185121,3.31,-19.61,-4.6,Err1
185144,3.29,-19.61,-3.7,Err1
185167,2.09,-15.31,0.66,Err1
185190,2.44,-10.37,2.85,Err1
185213,2.02,-9.52,3.31,Err1
185236,0.2,-13.94,-0.03,Err1
185259,1.6,-19.19,-1.02,Err1
185282,3.72,-17.59,0.8,Err1
185305,3.91,-15.49,0.57,Err1
185328,5.25,-12.25,3.44,Err1
185351,1.47,-11.35,-1.05,Err1
185374,0.45,-9.55,-1.62,Err1
185397,0.87,-5.77,-0.61,Err1
185420,1.14,-2.26,1.02,Err1
185443,-0.68,-0.6,1.31,Err1
185466,-1.94,0.89,0.79,Err1
185489,1.22,5.04,4.08,Err1
185512,-2.16,6.94,1.06,Err1
185535,-4.35,8.93,2.08,Err1
185558,-2.25,11.53,3.79,Err1
185581,-4.8,12.34,2.13,Err1
185604,-5.59,13.21,1.91,Err1
185627,-6.51,13.02,1.84,Err1
185650,-6.59,13.41,1.68,Err1
185673,-6.13,12.71,2.44,Err1
185696,-6.51,11.52,2.06,Err1
185719,-5.6,9.99,3.07,Err1
185742,-5.32,8.73,3.33,Err1
185765,-5.63,8.54,3.06,Err1
185788,-6.38,8.76,2.61,Err1
185811,-6.65,8.56,2.1,Err1
185834,-4.76,9.58,3.59,Err1
185857,-3.62,12.01,4.7,Err1
185880,-5.56,13.39,2.91,Err1
185903,-5.31,14.0,3.09,Err1
185926,-4.88,14.04,3.48,Err1
185949,-4.49,12.56,3.45,Err1
185972,-4.54,11.18,3.06,Err1
185995,-4.15,9.88,2.96,Err1
186018,-3.93,8.13,2.87,Err1
186041,-3.62,6.65,3.18,Err1
186064,-3.52,5.6,2.94,Err1
186087,-3.24,4.78,2.57,Err1
186110,-2.99,3.34,1.98,Err1
186133,-2.26,1.42,2.74,Err1
186156,-1.03,-1.06,2.33,Err1
186179,-1.95,-1.16,-0.38,Err1
186202,0.57,-2.79,1.14,Err1
186225,1.75,-3.16,0.11,Err1
186248,3.64,-4.05,-0.34,Err1
186271,6.03,-7.33,-1.59,Err1
186294,6.79,-14.48,-4.01,Err1
186317,7.47,-19.61,-4.96,Err1
186340,7.86,-19.61,-5.1,Err1
186363,5.83,-19.61,-3.02,Err1
186386,3.94,-16.15,0.95,Err1
186409,-0.72,-8.2,3.15,Err1
186432,-0.85,-7.84,1.7,Err1
186455,0.84,-11.78,2.04,Err1
186478,2.01,-17.34,0.8,Err1
186501,2.85,-18.17,0.39,Err1
186524,3.16,-15.42,1.01,Err1
186547,1.45,-11.83,0.47,Err1
186570,0.58,-10.78,-0.06,Err1
186593,0.92,-8.17,0.51,Err1
186616,0.79,-4.72,1.5,Err1
186639,-0.85,-2.59,1.61,Err1
186662,-1.3,-1.78,2.64,Err1
186685,-1.92,-1.5,2.72,Err1
186708,-3.17,0.67,1.49,Err1
186731,-3.22,3.18,1.73,Err1
186754,-2.05,5.89,2.95,Err1
186777,-3.42,6.71,3.12,Err1
186800,-3.52,6.9,2.18,Err1
186823,-3.55,7.37,2.01,Err1
186846,-4.14,7.92,1.12,Err1
186869,-4.69,8.4,0.65,Err1
186892,-4.26,10.19,-0.35,Err1
186915,-3.52,11.66,-0.09,Err1
186938,-1.8,13.76,2.12,Err1
186961,-1.53,12.6,2.12,Err1
186984,-1.51,13.33,2.03,Err1
187007,-0.55,15.96,2.56,Err1
187030,0.46,18.98,3.59,Err1
187053,-2.34,15.11,1.26,Err1
187076,-0.26,12.22,4.59,Err1
187099,-1.09,10.32,3.24,Err1
187122,-1.12,9.46,3.07,Err1
187145,-1.44,9.38,3.46,Err1
187168,-0.72,11.25,4.2,Err1
187191,-1.41,13.84,3.66,Err1
187214,-1.4,15.9,2.79,Err1
187237,-1.61,16.89,2.79,Err1
187260,-1.07,15.77,2.66,Err1
187283,-0.83,13.89,2.75,Err1
187306,-0.42,11.84,2.46,Err1
187329,-1.2,9.55,2.48,Err1
187352,-1.07,8.01,2.66,Err1
187375,-0.93,6.93,3.35,Err1
187398,-1.47,5.81,2.88,Err1
187421,-1.63,4.3,3.31,Err1
187444,-1.83,3.1,2.38,Err1
187467,-2.31,2.48,2.01,Err1
187490,-2.0,-0.07,2.29,Err1
187513,-1.75,-0.27,1.56,Err1
187536,-0.99,-2.4,0.68,Err1
187559,1.27,-3.97,1.74,Err1
187582,0.56,-5.46,-1.2,Err1
187605,2.54,-6.87,-0.23,Err1
187628,4.47,-8.37,0.68,Err1
187651,5.08,-13.19,-1.76,Err1
187674,5.81,-19.61,-3.33,Err1
187697,6.47,-19.61,-2.76,Err1
187720,6.27,-19.61,-1.9,Err1
187743,4.83,-19.61,0.67,Err1
187766,2.93,-12.65,2.1,Err1
187789,-0.15,-9.14,2.26,Err1
187812,0.28,-10.55,2.02,Err1
187835,2.52,-16.42,1.86,Err1
187858,3.61,-18.97,0.6,Err1
187881,4.7,-16.94,1.44,Err1
187904,3.27,-13.6,0.85,Err1
187927,1.88,-10.62,0.08,Err1
187950,0.95,-7.35,0.65,Err1
187973,0.31,-4.96,1.01,Err1
187996,-0.76,-2.47,1.72,Err1
188019,-1.32,-1.23,2.19,Err1
188042,-2.49,-0.53,2.56,Err1
188065,-3.29,0.7,2.48,Err1
188088,-4.07,3.15,2.2,Err1
188111,-2.7,4.76,4.39,Err1
188134,-3.79,5.3,3.59,Err1
188157,-3.92,6.83,3.61,Err1
188180,-4.31,7.99,3.19,Err1
188203,-4.83,8.42,2.69,Err1
188226,-5.39,9.09,2.18,Err1
188249,-5.83,9.61,1.44,Err1
188272,-5.85,10.38,1.49,Err1
188295,-4.43,10.08,2.81,Err1
188318,-3.56,10.17,3.29,Err1
188341,-2.52,9.13,4.39,Err1
188364,-2.33,8.71,3.85,Err1
188387,-2.56,9.62,3.84,Err1
188410,-2.09,11.26,3.64,Err1
188433,-1.53,11.95,3.48,Err1
188456,-1.7,12.13,3.4,Err1
188479,-1.44,12.1,3.61,Err1
188502,-1.42,11.83,3.77,Err1
188525,-1.01,10.93,3.76,Err1
188548,-1.12,10.89,3.88,Err1
188571,-0.96,12.5,4.11,Err1
188594,-0.75,13.95,4.16,Err1
188617,-0.77,14.21,3.9,Err1
188640,-0.76,14.31,4.08,Err1
188663,-0.64,15.04,3.99,Err1
188686,-0.6,15.75,3.62,Err1
188709,-0.44,14.69,3.15,Err1
188732,0.12,12.14,3.35,Err1
188755,0.62,10.02,3.72,Err1
188778,0.28,8.17,3.68,Err1
188801,-0.23,6.78,3.41,Err1
188824,-1.24,5.4,2.93,Err1
188847,-1.58,4.82,2.3,Err1
188870,-0.59,4.05,2.76,Err1
188893,-0.97,1.88,1.46,Err1
188916,-0.08,-1.65,3.17,Err1
188939,-1.04,-3.44,-0.83,Err1
188962,2.02,-5.26,1.75,Err1
188985,0.06,-5.85,0.17,Err1
189008,0.39,-5.78,-0.51,Err1
189031,4.95,-8.57,1.31,Err1
189054,4.95,-11.2,-0.87,Err1
189077,5.16,-15.45,-1.44,Err1
189100,6.9,-19.61,-1.46,Err1
189123,8.25,-19.61,-2.71,Err1
189146,6.28,-19.61,-0.59,Err1
189169,4.67,-15.17,2.9,Err1
189192,2.63,-14.12,1.36,Err1
189215,2.76,-15.59,0.49,Err1
189238,2.63,-14.78,0.0,Err1
189261,4.31,-11.88,1.73,Err1
189284,2.82,-8.9,2.49,Err1
189307,0.33,-7.87,1.59,Err1
189330,-0.75,-6.73,1.19,Err1
189353,-1.24,-5.05,1.65,Err1
189376,-1.64,-2.9,2.6,Err1
189399,-2.16,-1.92,2.94,Err1
189422,-2.23,-1.91,3.59,Err1
189445,-2.6,-1.04,3.68,Err1
189468,-3.52,0.45,2.45,Err1
189491,-2.5,1.68,3.38,Err1
189514,-1.87,2.92,3.89,Err1
189537,-2.8,4.88,2.45,Err1
189560,-0.04,8.49,5.07,Err1
189583,-1.86,10.76,3.28,Err1
189606,-2.28,12.33,3.52,Err1
189629,-2.54,12.8,3.56,Err1
189652,-2.61,12.44,3.49,Err1
189675,-2.26,11.61,3.88,Err1
189698,-1.5,10.81,4.32,Err1
189721,-0.93,9.26,4.1,Err1
189744,-1.37,11.79,4.14,Err1
189767,-0.83,12.87,4.05,Err1
189790,-1.02,13.74,3.61,Err1
189813,-0.86,14.31,3.8,Err1
189836,-0.85,14.37,3.9,Err1
189859,-0.93,13.49,3.76,Err1
189882,-0.74,13.13,4.09,Err1
189905,-0.43,13.36,4.37,Err1
189928,-0.28,13.86,4.44,Err1
189951,-0.25,14.26,4.45,Err1
189974,-0.35,14.34,4.13,Err1
189997,-0.1,13.77,3.94,Err1
