timestamp,ax,ay,az,label
11296,-10.34,-2.46,0.58,Err2
11319,-10.42,-3.38,-0.18,Err2
11342,-9.7,-3.16,1.04,Err2
11365,-6.72,-1.81,5.05,Err2
11388,-8.37,-1.22,4.3,Err2
11411,-9.21,-1.22,3.81,Err2
11434,-9.51,-1.24,3.18,Err2
11457,-7.43,-1.46,5.25,Err2
11480,-8.07,-2.21,4.7,Err2
11503,-7.1,-2.51,5.49,Err2
11526,-8.04,-2.75,4.65,Err2
11549,-7.22,-2.9,5.32,Err2
11572,-7.23,-2.88,5.67,Err2
11595,-7.25,-2.86,5.41,Err2
11618,-6.77,-2.86,5.98,Err2
11641,-6.57,-3.37,6.4,Err2
11664,-6.24,-3.68,6.64,Err2
11687,-6.33,-3.35,6.62,Err2
11710,-5.96,-3.43,6.95,Err2
11733,-6.14,-3.31,7.05,Err2
11756,-6.09,-3.31,7.13,Err2
11779,-5.96,-3.04,7.17,Err2
11802,-6.73,-2.89,6.58,Err2
11825,-6.39,-2.84,6.76,Err2
11848,-6.79,-2.54,6.59,Err2
11871,-6.8,-2.56,6.61,Err2
11894,-6.92,-2.75,6.39,Err2
11917,-6.51,-2.77,6.81,Err2
11940,-6.42,-2.78,6.85,Err2
11963,-6.46,-2.83,6.88,Err2
11986,-6.33,-2.85,7.1,Err2
12009,-5.89,-2.48,7.69,Err2
12032,-5.3,-2.66,8.11,Err2
12055,-5.54,-2.67,7.48,Err2
12078,-6.05,-2.64,6.9,Err2
12101,-6.62,-2.53,6.37,Err2
12124,-6.85,-2.58,6.24,Err2
12147,-5.14,-2.28,8.1,Err2
12170,-4.92,-2.18,7.24,Err2
12193,-6.94,-3.74,4.76,Err2
12216,-7.44,-4.24,4.2,Err2
12239,-7.46,-4.23,3.51,Err2
12262,-11.23,-4.1,3.62,Err2
12285,-10.49,-2.83,1.2,Err2
12308,-11.18,-2.32,1.89,Err2
12331,-9.7,-3.47,1.52,Err2
12354,-9.04,-2.74,1.73,Err2
12377,-9.52,-2.41,1.45,Err2
12400,-9.42,-2.4,1.48,Err2
12423,-9.61,-2.35,1.49,Err2
12446,-10.07,-2.78,0.29,Err2
12469,-9.44,-2.54,1.56,Err2
12492,-8.81,-2.31,2.76,Err2
12515,-9.41,-2.34,1.88,Err2
12538,-9.51,-2.54,1.59,Err2
12561,-10.48,-2.77,-0.02,Err2
12584,-10.39,-3.26,-0.06,Err2
12607,-8.81,-2.93,2.54,Err2
12630,-9.22,-2.56,4.07,Err2
12653,-7.25,-1.45,4.89,Err2
12676,-8.97,-1.24,3.17,Err2
12699,-9.74,-1.29,3.07,Err2
12722,-8.03,-1.5,4.38,Err2
12745,-6.97,-2.24,5.54,Err2
12768,-7.48,-3.15,4.59,Err2
12791,-7.87,-3.7,4.33,Err2
12814,-7.54,-3.3,4.93,Err2
12837,-6.33,-3.64,5.82,Err2
12860,-7.04,-3.97,5.45,Err2
12883,-6.85,-4.08,5.58,Err2
12906,-6.68,-4.23,5.73,Err2
12929,-6.92,-4.17,5.83,Err2
12952,-5.93,-4.06,6.73,Err2
12975,-5.97,-4.19,6.72,Err2
12998,-5.79,-4.26,6.94,Err2
13021,-5.93,-4.19,6.96,Err2
13044,-5.53,-4.04,7.42,Err2
13067,-5.0,-3.89,7.81,Err2
13090,-5.69,-3.72,7.35,Err2
13113,-5.2,-3.31,7.9,Err2
13136,-6.18,-2.95,6.69,Err2
13159,-7.1,-2.97,6.01,Err2
13182,-6.92,-3.02,6.11,Err2
13205,-7.04,-3.02,6.06,Err2
13228,-7.13,-2.84,5.85,Err2
13251,-6.77,-3.29,6.24,Err2
13274,-6.48,-3.01,6.24,Err2
13297,-7.26,-3.15,5.43,Err2
13320,-6.74,-3.79,5.82,Err2
13343,-5.15,-4.14,7.28,Err2
13366,-6.75,-4.39,5.16,Err2
13389,-7.66,-4.85,4.26,Err2
13412,-6.64,-4.82,5.13,Err2
13435,-7.03,-4.42,4.86,Err2
13458,-6.73,-3.55,4.96,Err2
13481,-7.89,-3.39,3.91,Err2
13504,-8.9,-2.47,3.49,Err2
13527,-9.62,-1.86,1.92,Err2
13550,-8.7,-1.92,3.57,Err2
13573,-9.8,-2.29,2.17,Err2
13596,-8.91,-2.16,2.4,Err2
13619,-8.89,-2.23,2.57,Err2
13642,-9.17,-2.5,2.34,Err2
13665,-9.21,-2.9,2.04,Err2
13688,-9.33,-3.18,1.56,Err2
13711,-9.33,-3.52,1.28,Err2
13734,-8.8,-3.44,2.2,Err2
13757,-9.09,-3.43,1.87,Err2
13780,-9.06,-3.44,1.93,Err2
13803,-9.19,-2.99,1.88,Err2
13826,-10.0,-2.95,0.8,Err2
13849,-10.09,-3.43,0.28,Err2
13872,-9.82,-3.14,0.87,Err2
13895,-10.56,-4.23,3.32,Err2
13918,-7.24,-0.14,5.64,Err2
13941,-9.21,-0.93,3.78,Err2
13964,-9.85,-1.13,3.18,Err2
13987,-6.82,-1.97,5.29,Err2
14010,-7.72,-2.59,5.08,Err2
14033,-7.95,-2.56,4.52,Err2
14056,-7.34,-2.86,5.2,Err2
14079,-7.06,-3.14,5.43,Err2
14102,-7.62,-3.26,4.78,Err2
14125,-6.53,-3.68,5.97,Err2
14148,-6.75,-3.63,6.08,Err2
14171,-6.56,-3.63,6.2,Err2
14194,-6.58,-3.57,6.17,Err2
14217,-6.71,-3.6,6.28,Err2
14240,-5.98,-3.73,7.26,Err2
14263,-6.0,-3.59,7.04,Err2
14286,-6.36,-3.32,6.71,Err2
14309,-6.13,-3.43,7.14,Err2
14332,-5.76,-3.32,7.3,Err2
14355,-5.73,-3.11,7.56,Err2
14378,-5.81,-2.93,7.46,Err2
14401,-6.22,-2.27,7.08,Err2
14424,-6.57,-1.93,6.97,Err2
14447,-6.85,-2.0,6.57,Err2
14470,-6.57,-2.19,6.78,Err2
14493,-6.38,-2.31,7.12,Err2
14516,-5.94,-2.4,7.59,Err2
14539,-5.3,-2.31,8.18,Err2
14562,-5.06,-2.5,8.27,Err2
14585,-5.69,-2.48,7.64,Err2
14608,-8.12,-2.57,4.86,Err2
14631,-7.25,-3.51,5.8,Err2
14654,-6.04,-4.14,7.05,Err2
14677,-4.56,-3.86,8.51,Err2
14700,-5.75,-1.96,6.96,Err2
14723,-8.08,-2.45,4.47,Err2
14746,-7.13,-3.04,5.23,Err2
14769,-7.35,-3.84,4.47,Err2
14792,-7.54,-4.5,3.97,Err2
14815,-7.85,-4.03,3.9,Err2
14838,-8.99,-3.31,2.97,Err2
14861,-8.81,-3.15,2.81,Err2
14884,-8.85,-3.57,3.73,Err2
14907,-9.09,-5.03,2.74,Err2
14930,-7.18,-2.2,3.29,Err2
14953,-9.47,-2.77,1.48,Err2
14976,-9.73,-2.25,1.27,Err2
14999,-9.21,-1.52,2.2,Err2
15022,-9.67,-1.26,1.55,Err2
15045,-9.78,-1.26,1.42,Err2
15068,-10.17,-1.67,0.76,Err2
15091,-10.11,-1.74,0.76,Err2
15114,-9.74,-1.4,1.52,Err2
