timestamp,ax,ay,az,label
11171,-9.1,-2.52,2.47,Err2
11194,-9.11,-2.26,2.42,Err2
11217,-9.1,-2.07,2.7,Err2
11240,-9.46,-2.35,2.06,Err2
11263,-9.5,-2.4,1.82,Err2
11286,-9.26,-2.68,2.14,Err2
11309,-9.64,-3.03,1.32,Err2
11332,-9.72,-3.28,1.38,Err2
11355,-8.2,-2.35,3.78,Err2
11378,-8.2,-2.04,4.28,Err2
11401,-8.32,-1.44,4.08,Err2
11424,-9.14,-1.6,3.77,Err2
11447,-8.49,-0.99,4.19,Err2
11470,-8.58,-0.6,4.15,Err2
11493,-9.11,-0.7,4.28,Err2
11516,-8.87,-1.33,3.69,Err2
11539,-8.49,-1.63,4.59,Err2
11562,-7.42,-2.32,5.12,Err2
11585,-7.69,-2.73,5.06,Err2
11608,-7.29,-2.41,5.45,Err2
11631,-6.86,-2.07,6.17,Err2
11654,-5.96,-2.09,7.14,Err2
11677,-7.17,-2.15,6.2,Err2
11700,-5.86,-2.26,7.08,Err2
11723,-5.74,-2.26,7.68,Err2
11746,-5.59,-2.07,7.68,Err2
11769,-5.8,-1.65,7.64,Err2
11792,-6.35,-1.2,7.18,Err2
11815,-5.32,-1.27,8.01,Err2
11838,-5.64,-1.33,7.99,Err2
11861,-5.9,-1.33,7.92,Err2
11884,-6.05,-1.44,7.89,Err2
11907,-5.87,-1.45,7.88,Err2
11930,-5.77,-1.37,7.85,Err2
11953,-5.69,-1.47,7.84,Err2
11976,-5.67,-1.58,7.96,Err2
11999,-5.26,-1.79,8.28,Err2
12022,-5.25,-2.03,8.3,Err2
12045,-5.5,-1.74,8.0,Err2
12068,-5.2,-1.56,8.5,Err2
12091,-5.24,-2.06,8.39,Err2
12114,-5.22,-2.3,8.24,Err2
12137,-5.11,-2.27,8.34,Err2
12160,-5.52,-2.1,8.01,Err2
12183,-5.28,-1.98,8.25,Err2
12206,-5.34,-2.03,8.15,Err2
12229,-5.36,-2.24,8.07,Err2
12252,-5.42,-2.3,8.12,Err2
12275,-5.48,-1.96,8.12,Err2
12298,-5.55,-1.83,8.09,Err2
12321,-5.49,-1.69,8.04,Err2
12344,-5.35,-1.88,8.19,Err2
12367,-5.91,-2.06,7.64,Err2
12390,-5.69,-1.98,7.78,Err2
12413,-5.82,-1.72,7.95,Err2
12436,-5.57,-1.66,8.34,Err2
12459,-5.25,-1.73,8.31,Err2
12482,-5.15,-1.79,8.05,Err2
12505,-5.65,-2.3,7.75,Err2
12528,-5.36,-2.34,7.79,Err2
12551,-5.5,-2.54,7.79,Err2
12574,-6.47,-1.72,6.56,Err2
12597,-7.0,-1.07,6.01,Err2
12620,-8.56,-1.25,4.45,Err2
12643,-7.99,-1.41,5.34,Err2
12666,-6.31,-0.84,6.48,Err2
12689,-7.75,-1.09,5.26,Err2
12712,-6.57,-0.66,6.63,Err2
12735,-7.71,-0.19,5.43,Err2
12758,-9.26,-0.5,2.84,Err2
12781,-8.51,-0.61,4.14,Err2
12804,-10.19,-1.87,2.4,Err2
12827,-11.02,-2.43,0.22,Err2
12850,-9.37,-1.78,2.77,Err2
12873,-9.65,-3.26,1.3,Err2
12896,-9.16,-4.19,1.6,Err2
12919,-9.07,-4.28,1.66,Err2
12942,-9.51,-4.53,0.89,Err2
12965,-8.78,-4.08,2.26,Err2
12988,-9.23,-4.1,1.53,Err2
13011,-9.09,-3.74,2.0,Err2
13034,-9.9,-3.39,0.64,Err2
13057,-10.63,-4.0,-0.56,Err2
13080,-10.22,-4.18,0.19,Err2
13103,-6.79,-2.24,4.85,Err2
13126,-7.47,-2.29,5.28,Err2
13149,-8.26,-1.69,4.29,Err2
13172,-8.95,-1.17,3.72,Err2
13195,-9.11,-0.81,3.74,Err2
13218,-7.67,-0.27,5.62,Err2
13241,-7.97,-0.13,5.32,Err2
13264,-8.22,-0.82,5.05,Err2
13287,-8.02,-1.12,5.4,Err2
13310,-6.85,-1.97,6.06,Err2
13333,-6.83,-2.38,6.0,Err2
13356,-7.86,-1.93,5.18,Err2
13379,-7.15,-1.63,6.29,Err2
13402,-6.59,-1.24,6.83,Err2
13425,-7.28,-1.41,6.39,Err2
13448,-7.63,-1.87,5.52,Err2
13471,-6.63,-1.75,6.8,Err2
13494,-6.64,-1.91,6.95,Err2
13517,-6.09,-1.67,7.27,Err2
13540,-6.43,-1.29,6.88,Err2
13563,-6.19,-1.27,7.38,Err2
13586,-5.63,-1.42,8.11,Err2
13609,-5.81,-1.5,7.91,Err2
13632,-5.81,-1.31,7.79,Err2
13655,-5.33,-1.69,8.31,Err2
13678,-5.2,-1.69,8.42,Err2
13701,-5.71,-2.03,8.17,Err2
13724,-5.77,-1.78,7.85,Err2
13747,-5.52,-1.54,8.14,Err2
13770,-5.41,-1.62,8.22,Err2
13793,-5.32,-1.67,8.29,Err2
13816,-5.16,-1.87,8.5,Err2
13839,-5.01,-1.81,8.57,Err2
13862,-5.32,-2.02,8.34,Err2
13885,-5.29,-2.09,8.25,Err2
13908,-5.4,-1.68,8.2,Err2
13931,-5.38,-1.55,8.16,Err2
13954,-5.28,-1.41,8.28,Err2
13977,-5.43,-1.67,8.21,Err2
14000,-5.43,-1.91,8.12,Err2
14023,-5.33,-2.11,8.14,Err2
14046,-5.36,-1.99,8.08,Err2
14069,-5.64,-1.99,7.94,Err2
14092,-5.52,-1.81,8.1,Err2
14115,-5.34,-1.86,8.34,Err2
14138,-5.37,-2.14,8.3,Err2
14161,-5.75,-2.56,7.71,Err2
14184,-5.64,-2.63,7.72,Err2
14207,-5.48,-2.15,7.89,Err2
14230,-5.54,-1.55,8.18,Err2
14253,-5.44,-0.96,8.24,Err2
14276,-5.09,-1.2,8.45,Err2
14299,-5.24,-1.6,8.2,Err2
14322,-5.04,-1.84,8.23,Err2
14345,-5.87,-1.48,7.64,Err2
14368,-5.69,0.12,7.82,Err2
14391,-6.91,0.43,5.87,Err2
14414,-6.74,0.4,6.01,Err2
14437,-7.81,-0.56,4.83,Err2
14460,-6.59,-0.69,5.8,Err2
14483,-8.61,-1.25,3.28,Err2
14506,-8.02,-1.15,3.38,Err2
14529,-12.64,-2.1,1.7,Err2
14552,-10.98,-1.93,0.94,Err2
14575,-9.76,-5.44,1.12,Err2
14598,-10.48,-4.5,-0.2,Err2
14621,-8.55,-4.47,1.95,Err2
14644,-9.78,-5.18,0.46,Err2
14667,-9.4,-5.29,0.29,Err2
14690,-8.97,-5.02,1.77,Err2
14713,-8.1,-4.43,2.14,Err2
14736,-8.9,-3.96,2.06,Err2
14759,-8.97,-3.53,1.79,Err2
14782,-10.28,-2.94,0.17,Err2
14805,-11.05,-3.66,-1.32,Err2
14828,-9.56,-3.67,0.75,Err2
14851,-9.24,-5.26,5.29,Err2
14874,-6.81,-2.67,5.71,Err2
14897,-7.96,-2.68,4.34,Err2
14920,-8.31,-2.03,4.07,Err2
14943,-8.8,-1.56,4.04,Err2
14966,-8.09,-0.96,4.6,Err2
14989,-8.68,-0.49,4.66,Err2
15012,-8.32,-0.12,4.97,Err2
15035,-7.76,-0.03,5.66,Err2
15058,-9.02,-0.19,4.36,Err2
15081,-8.1,-0.92,5.04,Err2
15104,-7.44,-1.81,5.62,Err2
15127,-6.87,-1.96,5.95,Err2
15150,-8.31,-1.54,5.21,Err2
15173,-7.57,-0.93,5.64,Err2
15196,-7.21,-0.75,6.12,Err2
15219,-7.06,-0.9,6.32,Err2
15242,-6.87,-1.4,6.62,Err2
15265,-7.08,-1.86,6.29,Err2
15288,-5.9,-2.05,7.44,Err2
15311,-5.75,-2.37,7.52,Err2
15334,-5.82,-2.63,7.58,Err2
15357,-5.32,-2.91,8.09,Err2
15380,-5.47,-2.77,7.97,Err2
15403,-5.37,-2.49,7.96,Err2
15426,-5.64,-2.35,7.84,Err2
15449,-5.63,-2.37,7.77,Err2
15472,-5.54,-2.33,8.06,Err2
15495,-5.43,-2.19,8.15,Err2
15518,-5.41,-2.15,7.98,Err2
15541,-5.47,-2.01,7.98,Err2
15564,-5.12,-1.98,8.49,Err2
15587,-4.9,-1.8,8.71,Err2
15610,-5.14,-1.65,8.34,Err2
15633,-5.21,-1.45,8.48,Err2
15656,-5.34,-1.31,8.18,Err2
15679,-5.61,-1.0,8.1,Err2
15702,-5.95,-1.23,7.85,Err2
15725,-5.93,-1.43,7.82,Err2
15748,-6.05,-1.43,7.53,Err2
15771,-5.95,-1.29,7.76,Err2
15794,-5.94,-1.28,7.78,Err2
15817,-5.87,-1.65,7.84,Err2
15840,-5.78,-2.1,7.74,Err2
15863,-5.74,-2.42,7.79,Err2
15886,-5.46,-2.68,8.15,Err2
15909,-4.55,-2.89,9.08,Err2
15932,-4.36,-2.79,8.96,Err2
15955,-4.34,-2.17,8.98,Err2
15978,-4.9,-1.99,8.07,Err2
16001,-5.78,-2.48,7.41,Err2
16024,-6.14,-1.91,6.75,Err2
16047,-5.71,-1.14,7.01,Err2
16070,-6.69,-1.2,6.06,Err2
16093,-8.25,-0.32,4.38,Err2
16116,-7.91,-0.5,3.81,Err2
16139,-8.47,-0.37,3.93,Err2
16162,-8.13,0.2,3.9,Err2
16185,-10.61,-0.38,3.3,Err2
16208,-10.07,-0.85,2.26,Err2
16231,-10.43,-0.8,2.08,Err2
16254,-9.32,-2.63,1.63,Err2
16277,-8.96,-3.94,1.21,Err2
16300,-9.72,-4.63,0.12,Err2
16323,-7.84,-5.2,1.67,Err2
16346,-9.92,-5.52,-0.24,Err2
16369,-9.94,-5.89,-0.56,Err2
16392,-9.3,-5.21,0.74,Err2
16415,-10.03,-4.7,-0.37,Err2
16438,-8.94,-4.95,1.26,Err2
16461,-9.35,-4.87,0.9,Err2
16484,-8.69,-4.75,2.19,Err2
16507,-6.05,-1.37,5.5,Err2
16530,-7.72,-2.41,4.58,Err2
16553,-7.9,-1.63,4.6,Err2
16576,-8.38,-0.77,4.11,Err2
16599,-9.32,-0.79,3.84,Err2
16622,-9.98,-0.29,3.19,Err2
16645,-7.19,-0.01,5.66,Err2
16668,-7.45,-0.97,5.73,Err2
16691,-7.36,-1.69,5.42,Err2
16714,-8.17,-2.04,4.91,Err2
16737,-7.68,-1.38,5.64,Err2
16760,-6.83,-0.94,6.37,Err2
16783,-7.19,-0.97,6.39,Err2
16806,-7.22,-1.07,6.26,Err2
16829,-7.43,-0.78,6.18,Err2
16852,-6.83,-1.12,6.73,Err2
16875,-7.17,-0.98,6.48,Err2
16898,-7.15,-1.01,6.53,Err2
16921,-6.2,-1.26,7.16,Err2
16944,-6.07,-1.5,7.49,Err2
16967,-6.39,-1.58,7.41,Err2
16990,-6.02,-1.56,7.68,Err2
17013,-5.82,-1.44,7.81,Err2
17036,-5.71,-1.46,7.78,Err2
17059,-5.22,-1.48,8.52,Err2
17082,-5.41,-1.65,8.05,Err2
17105,-5.53,-1.47,8.05,Err2
