timestamp,ax,ay,az,label
31359,-6.21,9.39,4.04,Err1
31382,-5.98,9.39,3.74,Err1
31405,-5.46,9.59,4.13,Err1
31428,-4.11,9.4,5.03,Err1
31451,-0.25,10.77,8.03,Err1
31474,-1.2,12.09,5.42,Err1
31497,-3.27,11.6,-0.24,Err1
31520,1.3,8.83,2.03,Err1
31543,5.68,5.54,0.49,Err1
31566,6.33,3.26,-3.77,Err1
31589,9.37,-2.77,-5.25,Err1
31612,8.58,-8.5,-8.51,Err1
31635,13.87,-19.61,-9.25,Err1
31658,19.61,-19.61,-7.9,Err1
31681,6.64,-19.61,-19.61,Err1
31704,1.27,-19.61,-7.31,Err1
31727,1.99,-12.79,4.08,Err1
31750,-0.18,-5.34,1.15,Err1
31773,-0.58,-2.32,3.97,Err1
31796,-1.35,-4.7,4.14,Err1
31819,-0.66,-10.21,2.14,Err1
31842,-0.01,-16.54,0.55,Err1
31865,-0.53,-18.76,-0.53,Err1
31888,1.03,-17.62,-0.73,Err1
31911,1.92,-14.24,-1.07,Err1
31934,2.2,-10.88,-0.25,Err1
31957,2.91,-6.51,-0.34,Err1
31980,-0.08,-1.82,0.66,Err1
32003,0.67,-1.52,2.09,Err1
32026,-0.96,-0.09,-0.95,Err1
32049,0.86,0.71,-0.7,Err1
32072,4.28,2.12,3.98,Err1
32095,1.89,7.14,1.58,Err1
32118,4.29,11.54,2.65,Err1
32141,1.86,18.32,1.92,Err1
32164,-1.52,18.29,1.51,Err1
32187,-0.96,17.2,2.72,Err1
32210,-0.98,16.07,3.08,Err1
32233,-0.83,16.05,3.2,Err1
32256,-0.62,15.79,4.19,Err1
32279,0.05,13.7,4.38,Err1
32302,0.41,11.0,5.35,Err1
32325,-0.53,10.27,4.28,Err1
32348,-0.78,10.72,4.07,Err1
32371,-0.9,11.63,3.98,Err1
32394,-0.78,11.99,4.31,Err1
32417,-0.45,12.6,4.5,Err1
32440,-1.21,12.55,3.95,Err1
32463,-1.08,13.49,4.1,Err1
32486,-0.37,15.12,4.65,Err1
32509,-1.21,15.46,3.62,Err1
32532,-1.37,15.1,2.84,Err1
32555,-0.89,14.53,2.63,Err1
32578,-0.37,13.13,2.11,Err1
32601,0.38,10.69,2.92,Err1
32624,0.82,8.33,2.22,Err1
32647,0.47,6.49,2.14,Err1
32670,1.55,5.14,2.91,Err1
32693,1.34,2.92,1.91,Err1
32716,1.67,-0.19,0.71,Err1
32739,1.16,-0.8,-0.69,Err1
32762,3.34,-1.56,-2.05,Err1
32785,5.6,-5.61,-1.79,Err1
32808,4.15,-12.32,-4.6,Err1
32831,4.62,-17.61,-5.97,Err1
32854,4.97,-19.61,-3.7,Err1
32877,9.37,-19.61,-2.56,Err1
